#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NAPB	STX1A	9606.ENSP00000482826	9606.ENSP00000222812	0	0	0	0	0.095	0.791	0.540	0.225	0.923
NAPB	SNAP25	9606.ENSP00000482826	9606.ENSP00000254976	0	0	0	0	0.174	0.841	0.540	0.691	0.978
NEFL	NEFM	9606.ENSP00000482169	9606.ENSP00000221166	0	0	0	0.885	0.849	0.835	0	0.988	0.999
NNMT	PNP	9606.ENSP00000441434	9606.ENSP00000354532	0	0	0	0	0.044	0	0.900	0.203	0.917
NPY	SST	9606.ENSP00000384364	9606.ENSP00000287641	0	0	0	0	0.344	0	0.500	0.944	0.980
NPY	TAC1	9606.ENSP00000384364	9606.ENSP00000321106	0	0	0	0	0.108	0	0	0.927	0.932
NPY	VIP	9606.ENSP00000384364	9606.ENSP00000356213	0	0	0.200	0	0.151	0	0	0.972	0.980
OCA2	TYRP1	9606.ENSP00000346659	9606.ENSP00000373570	0	0	0	0	0.274	0	0	0.963	0.972
PAK3	ROBO2	9606.ENSP00000353864	9606.ENSP00000417335	0	0	0	0	0.115	0.073	0.900	0.077	0.914
PAK6	RHOV	9606.ENSP00000453858	9606.ENSP00000220507	0	0	0	0	0.077	0.512	0.500	0.615	0.901
PAK6	ROBO2	9606.ENSP00000453858	9606.ENSP00000417335	0	0	0	0	0.111	0.071	0.900	0.198	0.924
PCDH11Y	TBL1Y	9606.ENSP00000355419	9606.ENSP00000372499	0	0	0	0	0.214	0.043	0	0.907	0.924
PCSK2	SCG5	9606.ENSP00000262545	9606.ENSP00000300175	0	0	0	0	0.341	0.399	0	0.961	0.983
PF4	PPBP	9606.ENSP00000296029	9606.ENSP00000296028	0	0	0.073	0.882	0.816	0	0.400	0.455	0.936
PFN2	VASP	9606.ENSP00000239940	9606.ENSP00000245932	0	0	0	0	0.114	0.778	0.500	0.723	0.969
PIP5K1B	SCIN	9606.ENSP00000265382	9606.ENSP00000297029	0	0	0	0	0	0	0.900	0.115	0.907
PRPH2	ROM1	9606.ENSP00000230381	9606.ENSP00000278833	0	0	0.092	0.882	0.082	0.901	0	0.948	0.995
PTPN5	PTPRR	9606.ENSP00000351342	9606.ENSP00000283228	0	0	0	0.891	0.086	0	0.900	0.326	0.933
PVALB	SST	9606.ENSP00000216200	9606.ENSP00000287641	0	0	0	0	0.082	0	0	0.934	0.937
QDPR	SPR	9606.ENSP00000281243	9606.ENSP00000234454	0	0	0	0	0.091	0.226	0.900	0.865	0.989
RAB3A	STXBP1	9606.ENSP00000222256	9606.ENSP00000362399	0	0	0	0	0.204	0	0.500	0.800	0.913
RAB3A	SNAP25	9606.ENSP00000222256	9606.ENSP00000254976	0	0	0	0	0.359	0.292	0.500	0.736	0.932
RAB3A	SYN1	9606.ENSP00000222256	9606.ENSP00000295987	0	0	0	0	0.298	0.072	0.800	0.817	0.973
RAB3A	SYP	9606.ENSP00000222256	9606.ENSP00000263233	0	0	0	0	0.174	0.095	0.800	0.922	0.986
RAB3A	RPH3A	9606.ENSP00000222256	9606.ENSP00000374036	0	0	0	0	0.146	0.800	0	0.999	0.999
RAB3C	REP15	9606.ENSP00000282878	9606.ENSP00000310335	0	0	0	0	0	0.900	0	0.199	0.916
RNASE2	RNASE3	9606.ENSP00000303276	9606.ENSP00000302324	0	0	0	0.967	0.972	0	0	0.964	0.998
ROBO2	SRGAP3	9606.ENSP00000417335	9606.ENSP00000373347	0	0	0	0	0.076	0.045	0.900	0.647	0.964
RPH3A	SNAP25	9606.ENSP00000374036	9606.ENSP00000254976	0	0	0	0	0.169	0.853	0	0.745	0.966
RPS4Y1	USP9Y	9606.ENSP00000250784	9606.ENSP00000342812	0	0	0	0	0.793	0	0	0.801	0.957
RPS4Y1	RPS4Y2	9606.ENSP00000250784	9606.ENSP00000486252	0	0	0.048	0.985	0.780	0.580	0.900	0.055	0.990
RPS4Y2	USP9Y	9606.ENSP00000486252	9606.ENSP00000342812	0	0	0	0	0.780	0	0	0.606	0.909
S100A12	S100A8	9606.ENSP00000357726	9606.ENSP00000357721	0	0	0	0.846	0.988	0.046	0	0.591	0.995
S100A12	S100A9	9606.ENSP00000357726	9606.ENSP00000357727	0	0	0.079	0.908	0.892	0	0	0.452	0.940
S100A12	TLR4	9606.ENSP00000357726	9606.ENSP00000363089	0	0	0	0	0.218	0.093	0	0.962	0.970
S100A8	TLR4	9606.ENSP00000357721	9606.ENSP00000363089	0	0	0	0	0.183	0.093	0.500	0.779	0.907
S100A8	S100A9	9606.ENSP00000357721	9606.ENSP00000357727	0	0	0.125	0.794	0.999	0.977	0.900	0.988	0.999
S100A9	TLR4	9606.ENSP00000357727	9606.ENSP00000363089	0	0	0	0	0.198	0.093	0.500	0.926	0.969
SCG2	SCG3	9606.ENSP00000304133	9606.ENSP00000220478	0	0	0	0	0.218	0	0	0.907	0.924
SCG3	SCG5	9606.ENSP00000220478	9606.ENSP00000300175	0	0	0	0	0.235	0	0	0.906	0.925
SFRP1	WIF1	9606.ENSP00000220772	9606.ENSP00000286574	0	0	0	0	0.071	0.067	0	0.919	0.924
SLC17A6	SLC32A1	9606.ENSP00000263160	9606.ENSP00000217420	0	0	0	0	0.199	0	0.900	0.898	0.991
SNAP25	STX1B	9606.ENSP00000254976	9606.ENSP00000215095	0	0	0	0	0.188	0.718	0.540	0.980	0.997
SNAP25	STX1A	9606.ENSP00000254976	9606.ENSP00000222812	0	0	0	0	0.141	0.995	0.900	0.999	0.999
SNAP25	SYN2	9606.ENSP00000254976	9606.ENSP00000480050	0	0	0	0	0.259	0.045	0.500	0.803	0.921
SNAP25	STX2	9606.ENSP00000254976	9606.ENSP00000376178	0	0	0	0	0.057	0.718	0.540	0.462	0.925
SNAP25	SYN1	9606.ENSP00000254976	9606.ENSP00000295987	0	0	0	0	0.356	0.294	0.500	0.886	0.970
SNAP25	SYP	9606.ENSP00000254976	9606.ENSP00000263233	0	0	0	0	0.271	0.293	0.500	0.932	0.980
SNAP25	VAMP8	9606.ENSP00000254976	9606.ENSP00000263864	0	0	0	0	0.067	0.399	0.900	0.869	0.991
SNAP25	STXBP1	9606.ENSP00000254976	9606.ENSP00000362399	0	0	0	0	0.201	0.734	0.800	0.981	0.999
SNCA	TLR2	9606.ENSP00000500990	9606.ENSP00000260010	0	0	0	0	0.068	0.051	0	0.902	0.906
SNCA	UCHL1	9606.ENSP00000500990	9606.ENSP00000284440	0	0	0	0	0.089	0.292	0	0.940	0.957
SRGAP3	WASF1	9606.ENSP00000373347	9606.ENSP00000376367	0	0	0	0	0	0.121	0	0.922	0.928
SST	SSTR1	9606.ENSP00000287641	9606.ENSP00000267377	0	0	0	0	0.122	0	0.900	0.999	0.999
SST	VIP	9606.ENSP00000287641	9606.ENSP00000356213	0	0	0	0	0.178	0	0	0.931	0.941
SST	TAC1	9606.ENSP00000287641	9606.ENSP00000321106	0	0	0	0	0.210	0	0	0.961	0.968
STX1A	SYP	9606.ENSP00000222812	9606.ENSP00000263233	0	0	0	0	0.098	0.292	0.500	0.764	0.914
STX1A	VAMP8	9606.ENSP00000222812	9606.ENSP00000263864	0	0	0	0	0	0.488	0.900	0.841	0.991
STX1A	STXBP1	9606.ENSP00000222812	9606.ENSP00000362399	0	0	0	0	0.133	0.963	0.900	0.998	0.999
STX1B	VAMP8	9606.ENSP00000215095	9606.ENSP00000263864	0	0	0	0	0	0.307	0.540	0.886	0.960
STX1B	STXBP1	9606.ENSP00000215095	9606.ENSP00000362399	0	0	0	0	0.123	0.864	0.900	0.939	0.999
STX2	VAMP8	9606.ENSP00000376178	9606.ENSP00000263864	0	0	0	0	0	0.728	0.540	0.959	0.994
STX2	STXBP1	9606.ENSP00000376178	9606.ENSP00000362399	0	0	0	0	0.067	0.801	0.900	0.792	0.995
SYN1	SYP	9606.ENSP00000295987	9606.ENSP00000263233	0	0	0	0	0.278	0	0.800	0.900	0.984
TAC1	VIP	9606.ENSP00000321106	9606.ENSP00000356213	0	0	0	0	0.159	0	0	0.970	0.973
TAC1	TAC3	9606.ENSP00000321106	9606.ENSP00000483110	0	0	0	0	0.072	0	0.400	0.998	0.998
TBL1Y	USP9Y	9606.ENSP00000372499	9606.ENSP00000342812	0	0	0	0	0.785	0.049	0	0.644	0.921
TLR2	TLR4	9606.ENSP00000260010	9606.ENSP00000363089	0	0	0	0.622	0.369	0	0.900	0.989	0.999
TLR4	UBE2N	9606.ENSP00000363089	9606.ENSP00000316176	0	0	0	0	0	0.840	0.400	0.355	0.932
TNFRSF10B	TNFRSF10D	9606.ENSP00000276431	9606.ENSP00000310263	0	0	0.084	0.910	0.183	0	0.900	0.742	0.978
TUBA4A	TUBB3	9606.ENSP00000248437	9606.ENSP00000320295	0	0	0.070	0.914	0.312	0.850	0.650	0.830	0.993
TUBA4A	TUBB2A	9606.ENSP00000248437	9606.ENSP00000369703	0	0	0.070	0.914	0.313	0.772	0.650	0.930	0.995
VIP	VIPR1	9606.ENSP00000356213	9606.ENSP00000327246	0	0	0	0	0.067	0.994	0.900	0.999	0.999
WIF1	WNT10B	9606.ENSP00000286574	9606.ENSP00000301061	0	0	0	0	0	0	0.900	0.516	0.949
